Name,OID__c,Status__c,SDID__c,SD_Name__c
Your (generalised),O-007417,Active,SD-000354,Rec. My/Your
Your (item),O-007418,Active,SD-000354,Rec. My/Your
Your (item),O-007419,Active,SD-000085,Exp. My/Your
y?,O-007420,Active,SD-000065,CV - VI
y?,O-007421,Active,SD-000065,CV - VI
Yy,O-007422,Active,SD-000270,Matching different cases
z,O-007423,Active,SD-000445,Sound paired w gesture
Z,O-007424,Active,SD-000259,Matching
z,O-007425,Active,SD-000259,Matching
Z,O-007426,Active,SD-000380,Receptive
z,O-007427,Active,SD-000380,Receptive
z,O-007428,Active,SD-000424,Say (sound) th points
z,O-007429,Active,SD-000387,Receptive
z,O-007430,Active,SD-000479,Trace
Z,O-007431,Active,SD-000479,Trace
z,O-007432,Active,SD-000438,Single sound VI
z,O-007433,Active,SD-000520,Write (no visual)
Z,O-007434,Active,SD-000520,Write (no visual)
Z,O-007435,Active,SD-000138,Expressive
z,O-007436,Active,SD-000138,Expressive
z,O-007437,Active,SD-000145,Expressive
z,O-007438,Active,SD-000521,Write (with visual)
Z,O-007439,Active,SD-000521,Write (with visual)
z words,O-007440,Active,SD-000518,Words - VI
z?,O-007441,Active,SD-000065,CV - VI
z?,O-007442,Active,SD-000065,CV - VI
z?,O-007443,Active,SD-000065,CV - VI
z?,O-007444,Active,SD-000065,CV - VI
Zebra,O-007445,Active,SD-000211,Identical
Zebra,O-007446,Active,SD-000135,Expressive
Zebra,O-007447,Active,SD-000175,Expressive visual only
z?,O-007448,Active,SD-000065,CV - VI
z?,O-007449,Active,SD-000065,CV - VI
Zingo Letters,O-007452,Active,SD-000183,Game
Zingo Pictures,O-007453,Active,SD-000183,Game
Zingo Words,O-007454,Active,SD-000183,Game
Zip,O-007455,Active,SD-000371,Receptive
Zip,O-007456,Active,SD-000131,Expressive
zipper down,O-007457,Active,SD-000021,Activity
Zipper up,O-007458,Active,SD-000066,Daily living task
z?,O-007459,Active,SD-000065,CV - VI
z?,O-007460,Active,SD-000065,CV - VI
Zoo,O-007461,Active,SD-000381,Receptive
Zoo,O-007462,Active,SD-000139,Expressive
Zoo,O-007463,Active,SD-000400,Receptive Function
Zoo,O-007464,Active,SD-000165,Expressive Function
Zoo,O-007465,Active,SD-000117,Exposure
Zoo Keeper,O-007466,Active,SD-000216,Imaginary Play
z?,O-007467,Active,SD-000065,CV - VI
z?,O-007468,Active,SD-000065,CV - VI
Zz,O-007469,Active,SD-000270,Matching different cases
Cause and effect,ABC-O-000337,Active,SD-000023,Activity
Ball/car runs,ABC-O-000338,Active,SD-000023,Activity
Farm play,ABC-O-000110,Active,SD-000023,Activity
Colourino,ABC-O-000111,Active,SD-000069,Do (activity)
Link beads together,ABC-O-000112,Active,SD-000069,Do (activity)
Heads and shoulders,ABC-O-000108,Active,ABC-SD-000004,Attending to song
Little people play,ABC-O-000125,Active,SD-000023,Activity
Everybody Clap,ABC-O-000122,Active,ABC-SD-000004,Attending to song
Various,ABC-O-000123,Active,ABC-SD-000004,Attending to song
KWS open,ABC-O-000157,Active,SD-000190,Attending
KWS more,ABC-O-000158,Active,SD-000190,Attending
Slot pig,ABC-O-000119,Active,SD-000069,Do (activity)
Link beads,ABC-O-000120,Active,SD-000069,Do (activity)
stick thread,ABC-O-000121,Active,SD-000069,Do (activity)
Twinkle twinkle,ABC-O-000114,Active,ABC-SD-000004,Attending to song
If you're happy and you know it,ABC-O-000115,Active,ABC-SD-000004,Attending to song
Peg board,ABC-O-000118,Active,SD-000069,Do (activity)
Wooden shapes,ABC-O-000336,Active,SD-000069,Do (activity)
Link beads apart,ABC-O-000126,Active,SD-000069,Do (activity)
Baa baa black sheep,ABC-O-000127,Active,ABC-SD-000004,Attending to song
Little green frog (Galoomph),ABC-O-000128,Active,ABC-SD-000004,Attending to song
Ring a rosie,ABC-O-000129,Active,ABC-SD-000004,Attending to song
5 little monkeys,ABC-O-000340,Active,SD-000443,Song with imitation
Wheels on the bus,ABC-O-000130,Active,SD-000443,Song with imitation
Five little monkeys,ABC-O-000131,Active,ABC-SD-000004,Attending to song
Wheels on the bus,ABC-O-000132,Active,ABC-SD-000004,Attending to song
Toilet,ABC-O-000153,Active,SD-000190,Attending
Ready set go,ABC-O-000154,Active,SD-000190,Attending
Five little ducks,ABC-O-000117,Active,ABC-SD-000004,Attending to song
Incy Wincy,ABC-O-000113,Active,ABC-SD-000004,Attending to song
help,ABC-O-000342,Active,SD-000190,Attending
1 2 3,ABC-O-000139,Active,SD-000054,Independent request
KWS help,ABC-O-000140,Active,SD-000190,Attending
Bang hammer,ABC-O-000141,Active,SD-000308,Imitation
Old Macdonald,ABC-O-000124,Active,ABC-SD-000004,Attending to song
Open shut them,ABC-O-000109,Active,ABC-SD-000004,Attending to song
Ants go marching,ABC-O-000339,Active,ABC-SD-000004,Attending to song
Row your boat,ABC-O-000116,Active,ABC-SD-000004,Attending to song
More,ABC-O-000137,Active,SD-000190,Attending
(item),ABC-O-000138,Active,SD-000190,Attending
Other,ABC-O-000136,Active,SD-000190,Attending
no,ABC-O-000135,Active,SD-000190,Attending
I want __,ABC-O-000133,Active,SD-000190,Attending
Push,ABC-O-000134,Active,SD-000190,Attending
Break,ABC-O-000347,Active,SD-000190,Attending
1 2 3,ABC-O-000155,Active,SD-000190,Attending
KWS finished,ABC-O-000156,Active,SD-000190,Attending
bean bags into bucket,ABC-O-000159,Active,ABC-SD-000005,Do (activity)
balance beam,ABC-O-000160,Active,ABC-SD-000005,Do (activity)
bike,ABC-O-000161,Active,ABC-SD-000005,Do (activity)
Outside,ABC-O-000143,Active,SD-000190,Attending
Parallel play - Floor to table,ABC-O-000343,Active,SD-000308,Imitation
Generalised,ABC-O-000344,Active,SD-000308,Imitation
Ball in hoop,ABC-O-000345,Active,ABC-SD-000005,Do (activity)
Playroom,ABC-O-000166,Active,SD-000190,Attending
yes,ABC-O-000167,Active,SD-000190,Attending
Push,ABC-O-000148,Active,SD-000054,Independent request
Break,ABC-O-000149,Active,SD-000054,Independent request
Parallel play - table to floor,ABC-O-000150,Active,SD-000308,Imitation
Ring on stacker,ABC-O-000142,Active,SD-000308,Imitation
Parallel play - items 1mt apart,ABC-O-000341,Active,SD-000308,Imitation
Bounce ball,ABC-O-000144,Active,ABC-SD-000005,Do (activity)
Catch ball,ABC-O-000145,Active,ABC-SD-000005,Do (activity)
trike,ABC-O-000146,Active,ABC-SD-000005,Do (activity)
obstacle course,ABC-O-000147,Active,ABC-SD-000005,Do (activity)
Climb rock wall,ABC-O-000162,Active,ABC-SD-000005,Do (activity)
A frame,ABC-O-000163,Active,ABC-SD-000005,Do (activity)
Throw ball,ABC-O-000164,Active,ABC-SD-000005,Do (activity)
scooter,ABC-O-000165,Active,ABC-SD-000005,Do (activity)
Kick ball,ABC-O-000151,Active,ABC-SD-000005,Do (activity)
scooter board,ABC-O-000152,Active,ABC-SD-000005,Do (activity)
bounce ball to therapist,ABC-O-000346,Active,ABC-SD-000005,Do (activity)
I need help,ABC-O-000172,Active,SD-000190,Attending
I want more,ABC-O-000361,Active,SD-000190,Attending
I need break,ABC-O-000357,Active,SD-000190,Attending
(person) play with me,ABC-O-000356,Active,ABC-SD-000030,With therapist
can I play?,ABC-O-000353,Active,ABC-SD-000030,With therapist
can I play?,ABC-O-000354,Active,ABC-SD-000006,With peers
My turn next,ABC-O-000355,Active,ABC-SD-000006,With peers
any request,ABC-O-000349,Active,SD-000190,Attending
I need help,ABC-O-000171,Active,SD-000054,Independent request
I need break,ABC-O-000364,Active,SD-000054,Independent request
My turn next,ABC-O-000363,Active,ABC-SD-000030,With therapist
Break card - work tasks,ABC-O-000173,Active,ABC-SD-000029,Break requests
Break card - incidental,ABC-O-000168,Active,ABC-SD-000029,Break requests
(person) Look at this,ABC-O-000169,Active,ABC-SD-000006,With peers
(person) chase me!,ABC-O-000170,Active,ABC-SD-000006,With peers
Break card and/or expressive request,ABC-O-000176,Active,ABC-SD-000029,Break requests
Look at this,ABC-O-000360,Active,ABC-SD-000030,With therapist
It's your turn (person),ABC-O-000359,Active,ABC-SD-000006,With peers
Let's play (game),ABC-O-000175,Active,ABC-SD-000030,With therapist
(person) chase me!,ABC-O-000174,Active,ABC-SD-000030,With therapist
come with me (person),ABC-O-000350,Active,ABC-SD-000030,With therapist
Come with me (person),ABC-O-000351,Active,ABC-SD-000006,With peers
Can I have (item)?,ABC-O-000352,Active,ABC-SD-000006,With peers
can I have (item)?,ABC-O-000358,Active,ABC-SD-000030,With therapist
It's your turn (person),ABC-O-000348,Active,ABC-SD-000030,With therapist
(person) play with me,ABC-O-000177,Active,ABC-SD-000006,With peers
Let's play (game),ABC-O-000362,Active,ABC-SD-000006,With peers
(person)'s turn,ABC-O-000179,Active,ABC-SD-000033,With peers
Fix it,ABC-O-000394,Active,ABC-SD-000033,With peers
Give it back,ABC-O-000395,Active,ABC-SD-000033,With peers
Move away,ABC-O-000428,Active,ABC-SD-000033,With peers
Just a minute,ABC-O-000429,Active,ABC-SD-000033,With peers
Help,ABC-O-000392,Active,ABC-SD-000033,With peers
Wait,ABC-O-000393,Active,ABC-SD-000033,With peers
Help me,ABC-O-000413,Active,ABC-SD-000033,With peers
Perseverance,ABC-O-000414,Active,ABC-SD-000033,With peers
Stop I don't like it,ABC-O-000367,Active,ABC-SD-000033,With peers
I don't like it,ABC-O-000383,Active,ABC-SD-000033,With peers
I don't want to,ABC-O-000384,Active,ABC-SD-000033,With peers
In a minute,ABC-O-000385,Active,ABC-SD-000033,With peers
Various statements,ABC-O-000386,Active,ABC-SD-000033,With peers
Move please,ABC-O-000375,Active,ABC-SD-000033,With peers
Move,ABC-O-000390,Active,ABC-SD-000033,With peers
Move away,ABC-O-000180,Active,ABC-SD-000033,With peers
My turn,ABC-O-000369,Active,ABC-SD-000033,With peers
Let go,ABC-O-000373,Active,SD-000040,With therapists
Let go,ABC-O-000374,Active,ABC-SD-000033,With peers
No,ABC-O-000410,Active,ABC-SD-000033,With peers
No I don't want to,ABC-O-000396,Active,ABC-SD-000033,With peers
No that's silly,ABC-O-000397,Active,ABC-SD-000033,With peers
Wait a minute,ABC-O-000398,Active,ABC-SD-000033,With peers
Stop,ABC-O-000181,Active,ABC-SD-000033,With peers
That's mine,ABC-O-000409,Active,ABC-SD-000033,With peers
Known adults,ABC-O-000402,Active,ABC-SD-000036,Go tell
Peers,ABC-O-000406,Active,ABC-SD-000035,Go ask
Less familiar adults,ABC-O-000407,Active,ABC-SD-000007,Waiting for pause
Less familiar adults,ABC-O-000182,Active,ABC-SD-000036,Go tell
Peers,ABC-O-000183,Active,ABC-SD-000036,Go tell
Known adults,ABC-O-000189,Active,ABC-SD-000034,Give (item) to (person)
Known adults,ABC-O-000190,Active,ABC-SD-000035,Go ask
Less familiar adults,ABC-O-000408,Active,ABC-SD-000034,Give (item) to (person)
Peers,ABC-O-000388,Active,ABC-SD-000034,Give (item) to (person)
Known adults,ABC-O-000389,Active,ABC-SD-000007,Waiting for pause
High preferred,ABC-O-000378,Active,ABC-SD-000031,Single turn - with peers
Less familiar adults,ABC-O-000403,Active,ABC-SD-000035,Go ask
Peers,ABC-O-000370,Active,ABC-SD-000007,Waiting for pause
Low preferred,ABC-O-000376,Active,ABC-SD-000008,Single turn with therapist
High preferred,ABC-O-000377,Active,ABC-SD-000008,Single turn with therapist
Fanta colour,ABC-O-000431,Active,SD-000069,Do (activity)
Card thread,ABC-O-000185,Active,SD-000069,Do (activity)
Fine motor sorting,ABC-O-000365,Active,SD-000069,Do (activity)
Colour sorting,ABC-O-000366,Active,SD-000069,Do (activity)
Moderately preferred,ABC-O-000371,Active,ABC-SD-000008,Single turn with therapist
Low preferred,ABC-O-000372,Active,ABC-SD-000031,Single turn - with peers
Sorting,ABC-O-000387,Active,SD-000069,Do (activity)
Moderately preferred,ABC-O-000368,Active,ABC-SD-000031,Single turn - with peers
Low preferred,ABC-O-000178,Active,ABC-SD-000032,Multiple turns - with therapists
Moderately preferred,ABC-O-000400,Active,ABC-SD-000032,Multiple turns - with therapists
High preferred,ABC-O-000399,Active,ABC-SD-000032,Multiple turns - with therapists
High preferred,ABC-O-000401,Active,ABC-SD-000038,Multiple turns - with peers
Low preferred,ABC-O-000404,Active,ABC-SD-000038,Multiple turns - with peers
Opening present,ABC-O-000405,Active,SD-000148,Expressive
Moderately preferred,ABC-O-000411,Active,ABC-SD-000038,Multiple turns - with peers
with clause,ABC-O-000191,Active,SD-000004,2 step rec. instr.
with delay,ABC-O-000432,Active,SD-000004,2 step rec. instr.
with clause,ABC-O-000391,Active,SD-000008,3 step rec. instr.
tense/relax hands,ABC-O-000382,Active,ABC-SD-000011,Tense and relax - no visual
with delay,ABC-O-000412,Active,SD-000008,3 step rec. instr.
Chain of 3,ABC-O-000417,Active,SD-000352,Rec. Instr.
Food play,ABC-O-000430,Active,SD-000323,Co-operative play with therapist
tense/relax arms,ABC-O-000420,Active,ABC-SD-000009,Tense and relax - with visual
tense/relax body,ABC-O-000422,Active,ABC-SD-000009,Tense and relax - with visual
Deep breathing,ABC-O-000423,Active,ABC-SD-000039,Breathing - no visual
Go to (location),ABC-O-000434,Active,SD-000352,Rec. Instr.
Bring me (item),ABC-O-000435,Active,SD-000352,Rec. Instr.
Chain of 6,ABC-O-000436,Active,SD-000352,Rec. Instr.
Thumbs up,ABC-O-000186,Active,SD-000352,Rec. Instr.
Chain of 4,ABC-O-000187,Active,SD-000352,Rec. Instr.
Opening present,ABC-O-000188,Active,SD-000431,Sequence
Chain of 2,ABC-O-000415,Active,SD-000352,Rec. Instr.
tense/relax hands,ABC-O-000416,Active,ABC-SD-000009,Tense and relax - with visual
Chain of 5,ABC-O-000184,Active,SD-000352,Rec. Instr.
Cooperative play,ABC-O-000197,Active,SD-000075,Independent play
Car play,ABC-O-000198,Active,SD-000323,Co-operative play with therapist
Little people,ABC-O-000195,Active,SD-000323,Co-operative play with therapist
tense/relax legs,ABC-O-000196,Active,ABC-SD-000009,Tense and relax - with visual
face,ABC-O-000418,Active,SD-000220,Imitation
Incidental tense/relax,ABC-O-000425,Active,ABC-SD-000011,Tense and relax - no visual
cross,ABC-O-000433,Active,SD-000220,Imitation
tense/relax feet,ABC-O-000421,Active,ABC-SD-000009,Tense and relax - with visual
tense/relax face,ABC-O-000193,Active,ABC-SD-000009,Tense and relax - with visual
bubble breathing,ABC-O-000194,Active,ABC-SD-000010,Breathing - with visual
tense/relax arms,ABC-O-000419,Active,ABC-SD-000011,Tense and relax - no visual
tense/relax feet,ABC-O-000424,Active,ABC-SD-000011,Tense and relax - no visual
rainbow breathing,ABC-O-000426,Active,ABC-SD-000010,Breathing - with visual
Rainbow breathing,ABC-O-000427,Active,ABC-SD-000039,Breathing - no visual
tense/relax legs,ABC-O-000379,Active,ABC-SD-000011,Tense and relax - no visual
tense/relax face,ABC-O-000380,Active,ABC-SD-000011,Tense and relax - no visual
tense/relax body,ABC-O-000381,Active,ABC-SD-000011,Tense and relax - no visual
Deep breathing,ABC-O-000199,Active,ABC-SD-000010,Breathing - with visual
Incidental breathing,ABC-O-000192,Active,ABC-SD-000039,Breathing - no visual
Bubble breathing,ABC-O-000437,Active,ABC-SD-000039,Breathing - no visual
up,ABC-O-000442,Active,SD-000190,Attending
Dinosaurs,ABC-O-000443,Active,SD-000023,Activity
Figurine play,ABC-O-000450,Active,SD-000023,Activity
Counting play,ABC-O-000440,Active,SD-000023,Activity
Slide,ABC-O-000441,Active,SD-000023,Activity
Beanbag play,ABC-O-000203,Active,SD-000023,Activity
Chain of 2,ABC-O-000200,Active,SD-000307,Imitation
Animal sorting F3 12 items,ABC-O-000201,Active,ABC-SD-000040,Category sorting
Transport sorting F3 12 items,ABC-O-000202,Active,ABC-SD-000040,Category sorting
Chain of 3,ABC-O-000439,Active,SD-000307,Imitation
Chain of 4,ABC-O-000446,Active,SD-000307,Imitation
F3 bowls 12 items,ABC-O-000449,Active,ABC-SD-000041,Shape sorting
Chain of 5,ABC-O-000452,Active,SD-000307,Imitation
Chain of 6,ABC-O-000444,Active,SD-000307,Imitation
Drink sorting F3 12 items,ABC-O-000445,Active,ABC-SD-000040,Category sorting
F2 bowls 8 items,ABC-O-000451,Active,ABC-SD-000041,Shape sorting
F2 bowls 10 items,ABC-O-000447,Active,ABC-SD-000041,Shape sorting
Food sorting F3 12 items,ABC-O-000448,Active,ABC-SD-000040,Category sorting
eyes,ABC-O-000476,Active,ABC-SD-000018,Receptive body parts
bottom,ABC-O-000472,Active,ABC-SD-000018,Receptive body parts
head,ABC-O-000473,Active,ABC-SD-000018,Receptive body parts
legs,ABC-O-000474,Active,ABC-SD-000018,Receptive body parts
tummy,ABC-O-000475,Active,ABC-SD-000018,Receptive body parts
arm,ABC-O-000236,Active,ABC-SD-000018,Receptive body parts
hand,ABC-O-000228,Active,ABC-SD-000018,Receptive body parts
teeth,ABC-O-000229,Active,ABC-SD-000018,Receptive body parts
tongue,ABC-O-000230,Active,ABC-SD-000018,Receptive body parts
fingers,ABC-O-000232,Active,ABC-SD-000018,Receptive body parts
nose,ABC-O-000233,Active,ABC-SD-000018,Receptive body parts
shoulders,ABC-O-000234,Active,ABC-SD-000018,Receptive body parts
knee,ABC-O-000235,Active,ABC-SD-000018,Receptive body parts
foot,ABC-O-000237,Active,ABC-SD-000018,Receptive body parts
toes,ABC-O-000238,Active,ABC-SD-000018,Receptive body parts
mouth,ABC-O-000239,Active,ABC-SD-000018,Receptive body parts
ears,ABC-O-000241,Active,ABC-SD-000018,Receptive body parts
generalised,ABC-O-000240,Active,ABC-SD-000019,go tell question
generalised,ABC-O-000477,Active,ABC-SD-000020,go tell statement
generalised,ABC-O-000227,Active,ABC-SD-000014,go ask (question)
generalised,ABC-O-000231,Active,ABC-SD-000017,go ask statement
Calm v busy body,ABC-O-000560,Active,ABC-SD-000054,How do you feel/what do you need?
